"atr1" "atr2" "klasa"
"1" 86.1424290722236 84.1994452423416 "klasa 3"
"2" 5.94528474658728 22.1036771410145 "klasa 3"
"3" 87.1337072188966 70.8994935198687 "klasa 3"
"4" 66.9824856659397 33.0447679784149 "klasa 3"
"5" 11.0659859579056 2.90547877866775 "klasa 1"
"6" 67.9677719709463 5.01707078889012 "klasa 1"
"7" 23.0348092921078 18.1739200029522 "klasa 1"
"8" 41.8290590577759 2.00898898774758 "klasa 2"
"9" 75.8236643642187 74.198536508996 "klasa 2"
"10" 45.8109125604853 51.0820858358406 "klasa 2"
"11" 37.0992063117214 49.1690658655949 "klasa 2"
"12" 32.1078817288391 72.1388105736114 "klasa 2"
"13" 16.0870718613267 54.8843774525449 "klasa 3"
"14" 88.0536455117166 0.880049043241888 "klasa 3"
"15" 86.165971877519 6.91160614844412 "klasa 3"
"16" 86.0402371560223 4.84867911804467 "klasa 3"
"17" 84.1343188052997 1.8544089323841 "klasa 3"
"18" 83.913391709514 1.06485559614375 "klasa 3"
"19" 82.8063685166649 6.82774601923302 "klasa 3"
"20" 82.1234139662236 3.82346112476662 "klasa 3"
"21" 79.9255309825763 4.19444268094376 "klasa 3"
"22" 79.0656816328876 7.17801479613408 "klasa 3"
"23" 70.9596292743459 8.85218116873875 "klasa 3"
"24" 75.9074999086559 5.97847408168018 "klasa 3"
"25" 76.0801591943018 2.13895826647058 "klasa 3"
"26" 73.0515608237125 3.03511440074071 "klasa 3"
"27" 72.843435358163 5.02974198795855 "klasa 3"
"28" 68.8476003897376 8.95569774862379 "klasa 3"
"29" 69.9433905493468 3.9107177592814 "klasa 3"
"30" 53.9717401603237 2.82667905231938 "klasa 3"
"31" 56.1525782263838 5.02001479277387 "klasa 3"
"32" 59.0120185681619 8.01187355592847 "klasa 3"
"33" 63.8179794673808 9.88261438738555 "klasa 3"
"34" 65.8854599296115 6.00380306672305 "klasa 3"
"35" 67.1287479114719 2.85625989027321 "klasa 3"
"36" 66.0141369457357 4.14766344865784 "klasa 3"
"37" 64.9479891553521 4.9385967483744 "klasa 3"
"38" 63.0778448571451 4.95844556149095 "klasa 3"
"39" 62.915099255275 7.18770672241226 "klasa 3"
"40" 52.8391901248135 4.05673561738804 "klasa 3"
"41" 59.1340007489547 5.910785394907 "klasa 3"
"42" 51.1668877836317 7.81102750850841 "klasa 3"
"43" 61.005818844866 2.8542436292395 "klasa 3"
"44" 43.1470614112914 7.81103416783735 "klasa 3"
"45" 42.9459149080329 7.95629896102473 "klasa 3"
"46" 47.0237009033561 4.96397860525176 "klasa 3"
"47" 29.810667947866 10.1422733566724 "klasa 3"
"48" 35.8610491991974 10.0999619603157 "klasa 3"
"49" 38.0353059406392 2.09028424900025 "klasa 3"
"50" 26.0983562776819 8.19581069340929 "klasa 3"
"51" 30.9638591044582 3.82916330127046 "klasa 3"
"52" 34.9916993754916 5.02850567130372 "klasa 3"
"53" 22.065035857074 7.0825576084666 "klasa 3"
"54" 25.0092494742014 1.83720065206289 "klasa 3"
"55" 19.9247432198375 4.86096899043769 "klasa 3"
"56" 15.9614630944096 5.80502908183262 "klasa 3"
"57" 13.8002362922765 3.11244489913806 "klasa 3"
"58" 10.0376976420172 8.15053833210841 "klasa 3"
"59" 7.16577867232263 2.99989263052121 "klasa 3"
"60" 82.002524013631 28.9232369535603 "klasa 1"
"61" 85.8192563676275 29.0123407222331 "klasa 1"
"62" 77.9734388686716 14.9974655295722 "klasa 1"
"63" 82.8924785688519 42.9990218813531 "klasa 1"
"64" 85.1102574720047 43.1007905909792 "klasa 1"
"65" 88.0543372669257 56.1136690766551 "klasa 1"
"66" 83.0724917038344 65.0873372117057 "klasa 1"
"67" 81.9994414610788 80.9670143719763 "klasa 1"
"68" 77.9937379348092 95.0256644097157 "klasa 1"
"69" 66.051660388615 89.8518268465064 "klasa 1"
"70" 72.0316948537715 80.1024897854775 "klasa 1"
"71" 74.9020362902433 67.1509123082273 "klasa 1"
"72" 62.9756312055513 68.0316160902381 "klasa 1"
"73" 70.8263513890095 57.9658932780847 "klasa 1"
"74" 76.9814491583034 52.8675260618329 "klasa 1"
"75" 76.1442521156743 44.1737504856661 "klasa 1"
"76" 68.056572969351 48.976482564304 "klasa 1"
"77" 65.1975439411588 41.1927098656073 "klasa 1"
"78" 74.0199481206946 35.0287122596055 "klasa 1"
"79" 62.8953713036142 25.0710478762165 "klasa 1"
"80" 55.0717085625976 24.1870102469809 "klasa 1"
"81" 57.9492378485389 35.9178313756362 "klasa 1"
"82" 62.9799489967525 57.8973286835477 "klasa 1"
"83" 63.984147317335 79.8307840605266 "klasa 1"
"84" 53.1287490928546 89.157458932884 "klasa 1"
"85" 43.0430663134903 92.8504609009251 "klasa 1"
"86" 38.1306010780856 75.8954315959476 "klasa 1"
"87" 46.1458827991039 80.1629612982273 "klasa 1"
"88" 49.8892923535779 78.8563589211553 "klasa 1"
"89" 55.9702111364342 73.0223658292554 "klasa 1"
"90" 56.1491651235148 59.1479958480224 "klasa 1"
"91" 60.8261671575718 45.0832698478363 "klasa 1"
"92" 48.0140263468027 39.8522379085422 "klasa 1"
"93" 39.8882682433352 54.8011586276814 "klasa 1"
"94" 35.0947557278909 64.9084364037961 "klasa 1"
"95" 35.8277553994209 85.8705796393566 "klasa 1"
"96" 47.8559542104602 69.0567741577513 "klasa 1"
"97" 49.8567411548458 53.957505076658 "klasa 1"
"98" 43.1171613335609 67.1499134234153 "klasa 1"
"99" 27.1805325476453 26.0235502582043 "klasa 2"
"100" 28.8053197866306 26.1434975229204 "klasa 2"
"101" 32.0976188299246 25.9302573716268 "klasa 2"
"102" 31.8225157720037 34.1085856699385 "klasa 2"
"103" 28.832714286726 36.1590985829942 "klasa 2"
"104" 27.8607506904751 33.8372970840894 "klasa 2"
"105" 29.8603522404097 28.1930554999039 "klasa 2"
"106" 29.9368587500416 39.048482644558 "klasa 2"
"107" 32.0644140997902 45.0458890131675 "klasa 2"
"108" 24.9579879446886 52.0978849243373 "klasa 2"
"109" 19.9794976548292 51.8134287352674 "klasa 2"
"110" 22.9421985795721 50.151441187039 "klasa 2"
"111" 24.9624817798845 48.1444470166229 "klasa 2"
"112" 26.1700342109427 46.0373486313969 "klasa 2"
"113" 25.1012483064085 54.9566181237809 "klasa 2"
"114" 18.1334196607582 50.023944626376 "klasa 2"
"115" 13.9617793484591 50.0312315494753 "klasa 2"
"116" 9.19932856019586 49.0766702824272 "klasa 2"
"117" 4.82557900678366 36.1503455237485 "klasa 2"
"118" 7.19613291351125 33.0472859751433 "klasa 2"
"119" 10.099894470349 39.1018346257508 "klasa 2"
"120" 7.01857142066583 39.9172000015154 "klasa 2"
